25400798.0,중국음식/중국집,강남구
25406991.0,피자전문,은평구
25400955.0,피자전문,광진구
25405555.0,후라이드/양념치킨,마포구
25499079.0,후라이드/양념치킨,성동구
25497536.0,후라이드/양념치킨,성동구
25497197.0,중국음식/중국집,성동구
25496323.0,후라이드/양념치킨,서초구
25490618.0,중국음식/중국집,관악구
25438520.0,후라이드/양념치킨,강동구
25372603.0,중국음식/중국집,강남구
25437339.0,후라이드/양념치킨,강남구
25391299.0,중국음식/중국집,양천구
25458730.0,후라이드/양념치킨,관악구
25449479.0,중국음식/중국집,관악구
25434557.0,피자전문,광진구
25428374.0,후라이드/양념치킨,관악구
25567303.0,후라이드/양념치킨,관악구
25568711.0,중국음식/중국집,서초구
25568538.0,중국음식/중국집,구로구
25570506.0,후라이드/양념치킨,성동구
25513555.0,피자전문,서초구
25511488.0,후라이드/양념치킨,광진구
25472763.0,후라이드/양념치킨,노원구
25487569.0,중국음식/중국집,광진구
25466619.0,후라이드/양념치킨,관악구
25510767.0,중국음식/중국집,구로구
25529955.0,중국음식/중국집,강동구
25531313.0,후라이드/양념치킨,광진구
25526411.0,중국음식/중국집,중구
25526707.0,후라이드/양념치킨,금천구
25530633.0,중국음식/중국집,구로구
25528069.0,중국음식/중국집,금천구
25506293.0,피자전문,구로구
25501463.0,중국음식/중국집,은평구
25547070.0,중국음식/중국집,양천구
25520968.0,피자전문,성동구
25553551.0,피자전문,서초구
25503047.0,피자전문,관악구
25554742.0,후라이드/양념치킨,강서구
25504325.0,중국음식/중국집,동대문구
25575206.0,후라이드/양념치킨,서초구
20833582.0,중국음식/중국집,동대문구
25578655.0,후라이드/양념치킨,중랑구
25543114.0,후라이드/양념치킨,강동구
25545958.0,중국음식/중국집,구로구
25555673.0,중국음식/중국집,강남구
25586958.0,후라이드/양념치킨,관악구
25560659.0,후라이드/양념치킨,서대문구
25588005.0,피자전문,송파구
25539001.0,후라이드/양념치킨,서초구
25543026.0,중국음식/중국집,관악구
25559487.0,중국음식/중국집,강남구
25585551.0,후라이드/양념치킨,종로구
25592184.0,피자전문,마포구
25592153.0,피자전문,중구
25586895.0,중국음식/중국집,관악구
25586975.0,후라이드/양념치킨,광진구
25585810.0,중국음식/중국집,송파구
25598863.0,중국음식/중국집,중구
25594332.0,후라이드/양념치킨,관악구
25595852.0,피자전문,강서구
25595287.0,후라이드/양념치킨,관악구
25593160.0,중국음식/중국집,관악구
25597215.0,중국음식/중국집,강남구
23177098.0,후라이드/양념치킨,마포구
25311933.0,중국음식/중국집,동작구
20386136.0,피자전문,동작구
20016301.0,후라이드/양념치킨,서초구
20486216.0,후라이드/양념치킨,동대문구
20626335.0,피자전문,구로구
20469094.0,피자전문,강동구
23469086.0,후라이드/양념치킨,서초구
20424266.0,후라이드/양념치킨,관악구
20078868.0,후라이드/양념치킨,강동구
20484990.0,피자전문,관악구
20001997.0,후라이드/양념치킨,금천구
23198792.0,후라이드/양념치킨,종로구
25011598.0,후라이드/양념치킨,영등포구
20657225.0,중국음식/중국집,중랑구
5163975.0,중국음식/중국집,강남구
20481972.0,후라이드/양념치킨,마포구
19966845.0,중국음식/중국집,동대문구
23234377.0,후라이드/양념치킨,은평구
23765883.0,중국음식/중국집,성동구
25284164.0,후라이드/양념치킨,은평구
23295731.0,피자전문,중구
20468379.0,후라이드/양념치킨,강동구
23339488.0,피자전문,용산구
24548020.0,피자전문,구로구
19997082.0,중국음식/중국집,성북구
20085859.0,후라이드/양념치킨,강동구
23353193.0,피자전문,마포구
25311304.0,중국음식/중국집,서초구
20007813.0,피자전문,관악구
20470552.0,피자전문,강남구
19976788.0,피자전문,중구
20026435.0,중국음식/중국집,노원구
19985489.0,후라이드/양념치킨,중구
23394256.0,후라이드/양념치킨,성북구
19995680.0,후라이드/양념치킨,성북구
23188752.0,중국음식/중국집,구로구
23595034.0,중국음식/중국집,서초구
25455195.0,후라이드/양념치킨,강동구
23481919.0,피자전문,중구
23449355.0,후라이드/양념치킨,강동구
20387348.0,피자전문,송파구
23466562.0,후라이드/양념치킨,강서구
19964821.0,후라이드/양념치킨,도봉구
23303817.0,후라이드/양념치킨,노원구
20389703.0,중국음식/중국집,강북구
19991163.0,피자전문,송파구
19982157.0,중국음식/중국집,양천구
20025466.0,중국음식/중국집,노원구
20011617.0,후라이드/양념치킨,강북구
19981012.0,피자전문,양천구
23301216.0,후라이드/양념치킨,성동구
20386434.0,후라이드/양념치킨,구로구
20690095.0,피자전문,영등포구
20679762.0,후라이드/양념치킨,영등포구
25447727.0,피자전문,동대문구
20484036.0,후라이드/양념치킨,서초구
25256485.0,피자전문,양천구
23614109.0,후라이드/양념치킨,금천구
20714944.0,피자전문,강서구
20694198.0,후라이드/양념치킨,동작구
19993910.0,피자전문,은평구
20036517.0,후라이드/양념치킨,영등포구
20275468.0,피자전문,서초구
20573063.0,후라이드/양념치킨,강서구
23478516.0,후라이드/양념치킨,노원구
20385021.0,중국음식/중국집,마포구
20023827.0,중국음식/중국집,강남구
20474509.0,후라이드/양념치킨,강북구
25278837.0,피자전문,광진구
19964522.0,후라이드/양념치킨,서대문구
20630365.0,피자전문,송파구
20383319.0,중국음식/중국집,강남구
19983943.0,후라이드/양념치킨,중랑구
20573430.0,후라이드/양념치킨,강동구
23180927.0,중국음식/중국집,은평구
23377335.0,중국음식/중국집,마포구
20000785.0,중국음식/중국집,송파구
20035311.0,중국음식/중국집,동작구
20527517.0,중국음식/중국집,서초구
20480290.0,중국음식/중국집,용산구
23322047.0,중국음식/중국집,성북구
3198962.0,후라이드/양념치킨,구로구
19994744.0,후라이드/양념치킨,강동구
20074333.0,후라이드/양념치킨,광진구
25286701.0,후라이드/양념치킨,양천구
21849558.0,후라이드/양념치킨,서초구
25533047.0,중국음식/중국집,금천구
19985718.0,후라이드/양념치킨,양천구
23434884.0,후라이드/양념치킨,강서구
20391676.0,피자전문,관악구
20480264.0,피자전문,영등포구
20026305.0,후라이드/양념치킨,성동구
20468577.0,피자전문,중구
23504177.0,후라이드/양념치킨,광진구
20610268.0,후라이드/양념치킨,동작구
25300701.0,후라이드/양념치킨,광진구
23211001.0,중국음식/중국집,강동구
25532154.0,피자전문,중구
20574893.0,중국음식/중국집,관악구
20331103.0,후라이드/양념치킨,중랑구
20019986.0,후라이드/양념치킨,마포구
20608046.0,후라이드/양념치킨,영등포구
20736125.0,중국음식/중국집,마포구
20620822.0,후라이드/양념치킨,노원구
23408744.0,후라이드/양념치킨,중구
20697665.0,후라이드/양념치킨,강북구
20593950.0,중국음식/중국집,구로구
25048202.0,후라이드/양념치킨,관악구
25309410.0,후라이드/양념치킨,중랑구
19975060.0,후라이드/양념치킨,용산구
23428585.0,후라이드/양념치킨,서초구
20468687.0,후라이드/양념치킨,서초구
20665809.0,피자전문,성북구
23206364.0,피자전문,강북구
19965345.0,후라이드/양념치킨,도봉구
20373092.0,중국음식/중국집,구로구
23407418.0,후라이드/양념치킨,관악구
23456444.0,후라이드/양념치킨,영등포구
20486093.0,후라이드/양념치킨,강북구
19994131.0,후라이드/양념치킨,은평구
19980027.0,후라이드/양념치킨,중랑구
20621586.0,후라이드/양념치킨,용산구
25259317.0,후라이드/양념치킨,동작구
23372088.0,중국음식/중국집,강서구
22494128.0,후라이드/양념치킨,동작구
19976731.0,후라이드/양념치킨,강동구
19967100.0,후라이드/양념치킨,중랑구
20468241.0,중국음식/중국집,은평구
20474703.0,피자전문,은평구
20021729.0,후라이드/양념치킨,영등포구
25405386.0,후라이드/양념치킨,강동구
20482302.0,중국음식/중국집,강서구
23291231.0,후라이드/양념치킨,서대문구
19989603.0,후라이드/양념치킨,용산구
20677796.0,후라이드/양념치킨,도봉구
19975963.0,중국음식/중국집,중구
20616057.0,후라이드/양념치킨,중랑구
20013770.0,피자전문,강북구
20592642.0,중국음식/중국집,구로구
19994117.0,중국음식/중국집,성북구
20021366.0,후라이드/양념치킨,동작구
25372224.0,중국음식/중국집,관악구
23326137.0,중국음식/중국집,구로구
25266014.0,피자전문,광진구
20081399.0,피자전문,관악구
20637626.0,피자전문,강서구
19977544.0,피자전문,강동구
23407264.0,중국음식/중국집,영등포구
20376040.0,중국음식/중국집,광진구
20662356.0,후라이드/양념치킨,광진구
20015438.0,피자전문,영등포구
20700450.0,피자전문,강남구
25299272.0,중국음식/중국집,종로구
19970171.0,피자전문,도봉구
20007318.0,후라이드/양념치킨,강서구
19982813.0,후라이드/양념치킨,양천구
23797110.0,피자전문,송파구
20391277.0,후라이드/양념치킨,노원구
25262521.0,후라이드/양념치킨,마포구
20747254.0,중국음식/중국집,구로구
19979190.0,후라이드/양념치킨,강동구
20605533.0,중국음식/중국집,마포구
23457796.0,후라이드/양념치킨,강남구
23318827.0,중국음식/중국집,영등포구
23285935.0,중국음식/중국집,관악구
20318240.0,중국음식/중국집,영등포구
19967950.0,중국음식/중국집,중랑구
23331225.0,후라이드/양념치킨,종로구
20022610.0,후라이드/양념치킨,동작구
25284523.0,피자전문,강서구
23818319.0,중국음식/중국집,성북구
20676720.0,중국음식/중국집,용산구
25224725.0,중국음식/중국집,구로구
25231725.0,중국음식/중국집,성동구
20335992.0,후라이드/양념치킨,중구
23293783.0,후라이드/양념치킨,강서구
20588386.0,후라이드/양념치킨,동대문구
20034924.0,후라이드/양념치킨,동작구
20517717.0,후라이드/양념치킨,관악구
20611973.0,중국음식/중국집,관악구
23596062.0,후라이드/양념치킨,은평구
20083259.0,후라이드/양념치킨,광진구
25279648.0,후라이드/양념치킨,마포구
20084136.0,피자전문,강서구
20000480.0,피자전문,마포구
23462462.0,후라이드/양념치킨,영등포구
25326380.0,후라이드/양념치킨,동작구
20000568.0,후라이드/양념치킨,관악구
20008253.0,중국음식/중국집,금천구
23286811.0,후라이드/양념치킨,노원구
23340145.0,후라이드/양념치킨,양천구
20007247.0,후라이드/양념치킨,도봉구
19985478.0,피자전문,중구
23419010.0,후라이드/양념치킨,용산구
25263486.0,후라이드/양념치킨,강동구
20330724.0,중국음식/중국집,중랑구
20569861.0,후라이드/양념치킨,강남구
19971091.0,피자전문,서대문구
20666883.0,후라이드/양념치킨,금천구
20082738.0,피자전문,종로구
20420329.0,후라이드/양념치킨,강남구
19981770.0,피자전문,강서구
20660334.0,후라이드/양념치킨,관악구
23483287.0,피자전문,양천구
20274513.0,후라이드/양념치킨,구로구
20582417.0,후라이드/양념치킨,동대문구
25455267.0,중국음식/중국집,관악구
19988669.0,후라이드/양념치킨,관악구
20795368.0,피자전문,중랑구
23477840.0,피자전문,성북구
23496474.0,중국음식/중국집,성북구
20484089.0,중국음식/중국집,구로구
19991127.0,후라이드/양념치킨,강동구
23380197.0,중국음식/중국집,구로구
20021579.0,피자전문,영등포구
19975510.0,중국음식/중국집,중구
20675840.0,후라이드/양념치킨,종로구
25360548.0,후라이드/양념치킨,용산구
20269363.0,중국음식/중국집,구로구
25525583.0,피자전문,송파구
23396968.0,후라이드/양념치킨,강남구
19995459.0,후라이드/양념치킨,성북구
20817260.0,후라이드/양념치킨,영등포구
20576657.0,후라이드/양념치킨,마포구
20017787.0,후라이드/양념치킨,서초구
19980548.0,후라이드/양념치킨,서대문구
20080373.0,중국음식/중국집,중랑구
20577457.0,후라이드/양념치킨,강동구
25398033.0,중국음식/중국집,강동구
20660050.0,중국음식/중국집,관악구
24541834.0,후라이드/양념치킨,강남구
23283483.0,피자전문,도봉구
20672843.0,후라이드/양념치킨,성북구
25287830.0,중국음식/중국집,서초구
20485032.0,중국음식/중국집,영등포구
19971756.0,피자전문,서대문구
19976543.0,후라이드/양념치킨,강서구
20335472.0,중국음식/중국집,용산구
20482274.0,후라이드/양념치킨,강북구
20012315.0,피자전문,서초구
20478118.0,후라이드/양념치킨,구로구
20859422.0,후라이드/양념치킨,금천구
20284481.0,중국음식/중국집,용산구
22957851.0,후라이드/양념치킨,관악구
20676371.0,후라이드/양념치킨,용산구
22548942.0,피자전문,영등포구
20583345.0,후라이드/양념치킨,양천구
25520188.0,중국음식/중국집,금천구
23167436.0,후라이드/양념치킨,노원구
20781669.0,중국음식/중국집,구로구
20361192.0,피자전문,종로구
20682971.0,후라이드/양념치킨,강북구
20039736.0,피자전문,동작구
20474788.0,중국음식/중국집,중랑구
